,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
56,2017-01-01,0.8304083883752147,0.7423002748549185,0.8976703877588487,0.8304083883752147,0.8304083883752147,-0.014066773938460833,-0.014066773938460833,-0.014066773938460833,-0.014066773938460833,-0.014066773938460833,-0.014066773938460833,0.0,0.0,0.0,0.8163416144367539
57,2018-01-01,0.8499469509693012,0.75767542357911,0.9153713730411581,0.8499469509693012,0.8499469509693012,-0.012335498333335786,-0.012335498333335786,-0.012335498333335786,-0.012335498333335786,-0.012335498333335786,-0.012335498333335786,0.0,0.0,0.0,0.8376114526359654
58,2019-01-01,0.8694855135633875,0.7740744433870986,0.9322691589927842,0.8694855135633875,0.8694855135633875,-0.01299557645268522,-0.01299557645268522,-0.01299557645268522,-0.01299557645268522,-0.01299557645268522,-0.01299557645268522,0.0,0.0,0.0,0.8564899371107023
59,2020-01-01,0.889024076157474,0.7920638354274421,0.9534429968642997,0.889024076157474,0.889024076157474,-0.016048364537387356,-0.016048364537387356,-0.016048364537387356,-0.016048364537387356,-0.016048364537387356,-0.016048364537387356,0.0,0.0,0.0,0.8729757116200867
60,2021-01-01,0.9086161690600376,0.8180848007065757,0.9804050701742847,0.9086161690600376,0.9086161690600376,-0.01406677393844219,-0.01406677393844219,-0.01406677393844219,-0.01406677393844219,-0.01406677393844219,-0.01406677393844219,0.0,0.0,0.0,0.8945493951215955
61,2021-12-31,0.9281012013456473,0.8168704432140357,0.9755548607646346,0.9280300992174152,0.9281722049611394,-0.029316357980146018,-0.029316357980146018,-0.029316357980146018,-0.029316357980146018,-0.029316357980146018,-0.029316357980146018,0.0,0.0,0.0,0.8987848433655014
62,2022-12-31,0.9476397639397335,0.827564076449301,0.9894851325127663,0.9473846384881329,0.9479039880040544,-0.03951315582765806,-0.03951315582765806,-0.03951315582765806,-0.03951315582765806,-0.03951315582765806,-0.03951315582765806,0.0,0.0,0.0,0.9081266081120755
63,2023-12-31,0.9671783265338201,0.8333269987031114,0.9987486896178069,0.9666468713309807,0.9677249256931748,-0.05206587698173314,-0.05206587698173314,-0.05206587698173314,-0.05206587698173314,-0.05206587698173314,-0.05206587698173314,0.0,0.0,0.0,0.9151124495520869
64,2024-12-31,0.9867704194363834,0.8804533721241609,1.0442017578797536,0.9859082536333899,0.9876605853878964,-0.021490990613811604,-0.021490990613811604,-0.021490990613811604,-0.021490990613811604,-0.021490990613811604,-0.021490990613811604,0.0,0.0,0.0,0.9652794288225718
65,2025-12-31,1.00630898203047,0.8972328568441876,1.0601978389108235,1.005086272524182,1.0075457841991142,-0.029316357980094278,-0.029316357980094278,-0.029316357980094278,-0.029316357980094278,-0.029316357980094278,-0.029316357980094278,0.0,0.0,0.0,0.9769926240503758
66,2026-12-31,1.0258475446245563,0.9052846320022337,1.0673529804855917,1.0242103622304144,1.0275317907314758,-0.03951315582764005,-0.03951315582764005,-0.03951315582764005,-0.03951315582764005,-0.03951315582764005,-0.03951315582764005,0.0,0.0,0.0,0.9863343887969163
67,2027-12-31,1.045386107218643,0.9126391838199389,1.0730519781905068,1.0432967168123537,1.0474828340903308,-0.05206587698177587,-0.05206587698177587,-0.05206587698177587,-0.05206587698177587,-0.05206587698177587,-0.05206587698177587,0.0,0.0,0.0,0.9933202302368671
68,2028-12-31,1.0649782001212065,0.9627936433541963,1.1201057823101825,1.0624355335878426,1.0675337289487699,-0.021490990613810976,-0.021490990613810976,-0.021490990613810976,-0.021490990613810976,-0.021490990613810976,-0.021490990613810976,0.0,0.0,0.0,1.0434872095073955
69,2029-12-31,1.084516762715293,0.9735609789020073,1.1343030279155786,1.0814354587560644,1.0875327463323878,-0.0293163579801789,-0.0293163579801789,-0.0293163579801789,-0.0293163579801789,-0.0293163579801789,-0.0293163579801789,0.0,0.0,0.0,1.055200404735114
70,2030-12-31,1.1040553253093797,0.9847932927550911,1.1487316723447423,1.100366248957068,1.107551748705082,-0.03951315582752422,-0.03951315582752422,-0.03951315582752422,-0.03951315582752422,-0.03951315582752422,-0.03951315582752422,0.0,0.0,0.0,1.0645421694818555
71,2031-12-31,1.1235938879034664,0.9829147273297942,1.1509597868084138,1.119254673718663,1.127660896795617,-0.05206587698154358,-0.05206587698154358,-0.05206587698154358,-0.05206587698154358,-0.05206587698154358,-0.05206587698154358,0.0,0.0,0.0,1.0715280109219227
72,2032-12-31,1.1431859808060296,1.0360554985390342,1.202673993986666,1.1382087124662292,1.1478692624479017,-0.021490990613752748,-0.021490990613752748,-0.021490990613752748,-0.021490990613752748,-0.021490990613752748,-0.021490990613752748,0.0,0.0,0.0,1.1216949901922768
73,2033-12-31,1.1627245434001159,1.0484940005946704,1.2172487143376207,1.157184475821006,1.1680233155627229,-0.029316357979931526,-0.029316357979931526,-0.029316357979931526,-0.029316357979931526,-0.029316357979931526,-0.029316357979931526,0.0,0.0,0.0,1.1334081854201843
74,2034-12-31,1.1822631059942026,1.0617504820772639,1.2264838264587012,1.1760093343050582,1.188384982130919,-0.03951315582753867,-0.03951315582753867,-0.03951315582753867,-0.03951315582753867,-0.03951315582753867,-0.03951315582753867,0.0,0.0,0.0,1.1427499501666638
75,2035-12-31,1.2018016685882893,1.0694444398951863,1.2280365561405753,1.1948198692679044,1.208734796644292,-0.05206587698158547,-0.05206587698158547,-0.05206587698158547,-0.05206587698158547,-0.05206587698158547,-0.05206587698158547,0.0,0.0,0.0,1.149735791606704
76,2036-12-31,1.2213937614908525,1.1201340998088503,1.2790370153787982,1.2137659302440165,1.2290195837817721,-0.021490990613749397,-0.021490990613749397,-0.021490990613749397,-0.021490990613749397,-0.021490990613749397,-0.021490990613749397,0.0,0.0,0.0,1.199902770877103
77,2037-12-31,1.2409323240849393,1.1307746049316965,1.2979797430512412,1.2325539021225893,1.2492600888202137,-0.029316357979983474,-0.029316357979983474,-0.029316357979983474,-0.029316357979983474,-0.029316357979983474,-0.029316357979983474,0.0,0.0,0.0,1.2116159661049557
78,2038-12-31,1.260470886679026,1.1421480263939328,1.2992758580716015,1.251275442681594,1.2698236326943904,-0.039513155827711054,-0.039513155827711054,-0.039513155827711054,-0.039513155827711054,-0.039513155827711054,-0.039513155827711054,0.0,0.0,0.0,1.2209577308513149
79,2039-12-31,1.280009449273112,1.150401393289354,1.3091119102705768,1.2698788169736386,1.2902046461363976,-0.05206587698172602,-0.05206587698172602,-0.05206587698172602,-0.05206587698172602,-0.05206587698172602,-0.05206587698172602,0.0,0.0,0.0,1.227943572291386
80,2040-12-31,1.2996015421756755,1.1943682633227306,1.3611032666717715,1.2888738497405763,1.3105752653231728,-0.021490990613800505,-0.021490990613800505,-0.021490990613800505,-0.021490990613800505,-0.021490990613800505,-0.021490990613800505,0.0,0.0,0.0,1.278110551561875
81,2041-12-31,1.3191401047697622,1.2107417149936843,1.3720944462291675,1.3076662218154815,1.3310194627994374,-0.029316357980156908,-0.029316357980156908,-0.029316357980156908,-0.029316357980156908,-0.029316357980156908,-0.029316357980156908,0.0,0.0,0.0,1.2898237467896052
82,2042-12-31,1.3386786673638487,1.2197994745514538,1.3800595384886496,1.3263927444212051,1.3515394493031438,-0.039513155827661205,-0.039513155827661205,-0.039513155827661205,-0.039513155827661205,-0.039513155827661205,-0.039513155827661205,0.0,0.0,0.0,1.2991655115361875
83,2043-12-31,1.358217229957935,1.2273943448804074,1.3898482427364092,1.344987260868905,1.3717973737801357,-0.052065876981749686,-0.052065876981749686,-0.052065876981749686,-0.052065876981749686,-0.052065876981749686,-0.052065876981749686,0.0,0.0,0.0,1.3061513529761852
84,2044-12-31,1.3778093228604988,1.2691582554982135,1.4414520430549997,1.3634878955502552,1.3923333831311595,-0.02149099061381307,-0.02149099061381307,-0.02149099061381307,-0.02149099061381307,-0.02149099061381307,-0.02149099061381307,0.0,0.0,0.0,1.3563183322466859
85,2045-12-31,1.397347885454585,1.2876320316436007,1.4481113137673596,1.3822216467945783,1.4126893428163363,-0.029316357980127584,-0.029316357980127584,-0.029316357980127584,-0.029316357980127584,-0.029316357980127584,-0.029316357980127584,0.0,0.0,0.0,1.3680315274744574
86,2046-12-31,1.4168864480486716,1.285535659824929,1.460193527490134,1.4009197251736123,1.4330138255122842,-0.03951315582775839,-0.03951315582775839,-0.03951315582775839,-0.03951315582775839,-0.03951315582775839,-0.03951315582775839,0.0,0.0,0.0,1.3773732922209132
87,2047-12-31,1.4364250106427578,1.3019501294412552,1.4612301445076925,1.4197256139115337,1.4536159320703428,-0.05206587698179996,-0.05206587698179996,-0.05206587698179996,-0.05206587698179996,-0.05206587698179996,-0.05206587698179996,0.0,0.0,0.0,1.384359133660958
88,2048-12-31,1.4560171035453218,1.354031826049545,1.516901454421402,1.438076002984833,1.4740686091746917,-0.02149099061385664,-0.02149099061385664,-0.02149099061385664,-0.02149099061385664,-0.02149099061385664,-0.02149099061385664,0.0,0.0,0.0,1.434526112931465
89,2049-12-31,1.475555666139408,1.3622853371514592,1.5339832106820506,1.4563833851743386,1.4948375664030589,-0.0293163579801102,-0.0293163579801102,-0.0293163579801102,-0.0293163579801102,-0.0293163579801102,-0.0293163579801102,0.0,0.0,0.0,1.446239308159298
90,2050-12-31,1.4950942287334945,1.3719911655056989,1.5434456391157019,1.4751706504786575,1.5154275849504681,-0.03951315582761973,-0.03951315582761973,-0.03951315582761973,-0.03951315582761973,-0.03951315582761973,-0.03951315582761973,0.0,0.0,0.0,1.4555810729058747
91,2051-12-31,1.5146327913275808,1.3727915342494128,1.5474531004320284,1.4933646622404209,1.5359987118796057,-0.05206587698163344,-0.05206587698163344,-0.05206587698163344,-0.05206587698163344,-0.05206587698163344,-0.05206587698163344,0.0,0.0,0.0,1.4625669143459474
92,2052-12-31,1.5342248842301447,1.4257014075621177,1.5937443926702648,1.5117283538988233,1.5567706607788454,-0.021490990613795058,-0.021490990613795058,-0.021490990613795058,-0.021490990613795058,-0.021490990613795058,-0.021490990613795058,0.0,0.0,0.0,1.5127338936163497
93,2053-12-31,1.5537634468242307,1.4405490520381459,1.6115551194818292,1.530239153116637,1.5773235769292393,-0.029316357980112503,-0.029316357980112503,-0.029316357980112503,-0.029316357980112503,-0.029316357980112503,-0.029316357980112503,0.0,0.0,0.0,1.5244470888441182
94,2054-12-31,1.5733020094183174,1.4525197304871293,1.6211620158119342,1.5489191697649076,1.598196751062941,-0.0395131558278204,-0.0395131558278204,-0.0395131558278204,-0.0395131558278204,-0.0395131558278204,-0.0395131558278204,0.0,0.0,0.0,1.533788853590497
95,2055-12-31,1.5928405720124041,1.4554984215937983,1.6321938681829091,1.5675777782561502,1.6186595738231433,-0.05206587698175974,-0.05206587698175974,-0.05206587698175974,-0.05206587698175974,-0.05206587698175974,-0.05206587698175974,0.0,0.0,0.0,1.5407746950306445
96,2056-12-31,1.6124326649149674,1.510099902470819,1.6761855912991788,1.5860852627234092,1.6396866446578002,-0.021490990613877586,-0.021490990613877586,-0.021490990613877586,-0.021490990613877586,-0.021490990613877586,-0.021490990613877586,0.0,0.0,0.0,1.5909416743010898
97,2057-12-31,1.631971227509054,1.5176555659098394,1.6880598823719704,1.6047071179172532,1.6601103317241532,-0.029316357980179113,-0.029316357980179113,-0.029316357980179113,-0.029316357980179113,-0.029316357980179113,-0.029316357980179113,0.0,0.0,0.0,1.602654869528875
98,2058-12-31,1.6515097901031408,1.5257156503160518,1.699253077207676,1.6230232685000172,1.6806082419335013,-0.039513155827686545,-0.039513155827686545,-0.039513155827686545,-0.039513155827686545,-0.039513155827686545,-0.039513155827686545,0.0,0.0,0.0,1.6119966342754544
