,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
39,1998-01-01,0.22329925392929448,0.3623619025180185,0.6226925466472989,0.22329925392929448,0.22329925392929448,0.27156173999999306,0.27156173999999306,0.27156173999999306,0.27156173999999306,0.27156173999999306,0.27156173999999306,0.0,0.0,0.0,0.4948609939292875
40,1999-01-01,0.24012501128465688,0.37396794588472176,0.6302792446855368,0.24012501128465688,0.24012501128465688,0.26178891485642114,0.26178891485642114,0.26178891485642114,0.26178891485642114,0.26178891485642114,0.26178891485642114,0.0,0.0,0.0,0.501913926141078
41,2000-01-01,0.2569507686400193,0.36892263886908155,0.632374154742573,0.2569507686400193,0.2569507686400193,0.24298766737046135,0.24298766737046135,0.24298766737046135,0.24298766737046135,0.24298766737046135,0.24298766737046135,0.0,0.0,0.0,0.49993843601048066
42,2001-01-01,0.2738255753087138,0.42240482133989127,0.6749287758866722,0.2738255753087138,0.2738255753087138,0.2722960469130471,0.2722960469130471,0.2722960469130471,0.2722960469130471,0.2722960469130471,0.2722960469130471,0.0,0.0,0.0,0.5461216222217609
43,2002-01-01,0.2906542759482586,0.432565239246221,0.6908027159858814,0.2906542759482586,0.2906542759482586,0.27156174000003197,0.27156174000003197,0.27156174000003197,0.27156174000003197,0.27156174000003197,0.27156174000003197,0.0,0.0,0.0,0.5622160159482905
44,2003-01-01,0.30748297659008333,0.43953043327311525,0.6986895716347485,0.30748297659008333,0.30748297659008333,0.26178891485651085,0.26178891485651085,0.26178891485651085,0.26178891485651085,0.26178891485651085,0.26178891485651085,0.0,0.0,0.0,0.5692718914465942
45,2004-01-01,0.32431167723190835,0.44047709297851184,0.6938937404648421,0.32431167723190835,0.32431167723190835,0.2429876673707168,0.2429876673707168,0.2429876673707168,0.2429876673707168,0.2429876673707168,0.2429876673707168,0.0,0.0,0.0,0.5672993446026251
46,2005-01-01,0.34118648463683854,0.4877790447789192,0.7521399645100871,0.34118648463683854,0.34118648463683854,0.27229604691316306,0.27229604691316306,0.27229604691316306,0.27229604691316306,0.27229604691316306,0.27229604691316306,0.0,0.0,0.0,0.6134825315500017
47,2006-01-01,0.358015186010608,0.5116246583277609,0.7584799794793319,0.358015186010608,0.358015186010608,0.27156173999999034,0.27156173999999034,0.27156173999999034,0.27156173999999034,0.27156173999999034,0.27156173999999034,0.0,0.0,0.0,0.6295769260105983
48,2007-01-01,0.37484388738979457,0.5038810760836471,0.7606265367951378,0.37484388738979457,0.37484388738979457,0.2617889148564049,0.2617889148564049,0.2617889148564049,0.2617889148564049,0.2617889148564049,0.2617889148564049,0.0,0.0,0.0,0.6366328022461994
49,2008-01-01,0.39167258876898103,0.5072124960772659,0.7707463117961956,0.39167258876898103,0.39167258876898103,0.24298766737053018,0.24298766737053018,0.24298766737053018,0.24298766737053018,0.24298766737053018,0.24298766737053018,0.0,0.0,0.0,0.6346602561395112
50,2009-01-01,0.40854739618903074,0.5509282088570021,0.8126759694979764,0.40854739618903074,0.40854739618903074,0.27229604691309695,0.27229604691309695,0.27229604691309695,0.27229604691309695,0.27229604691309695,0.27229604691309695,0.0,0.0,0.0,0.6808434431021277
51,2010-01-01,0.42537609757787814,0.567856609483806,0.8240530877400087,0.42537609757787814,0.42537609757787814,0.27156173999999395,0.27156173999999395,0.27156173999999395,0.27156173999999395,0.27156173999999395,0.27156173999999395,0.0,0.0,0.0,0.6969378375778721
52,2011-01-01,0.4422047989667255,0.5707137198903692,0.8295974213195934,0.4422047989667255,0.4422047989667255,0.2617889148563804,0.2617889148563804,0.2617889148563804,0.2617889148563804,0.2617889148563804,0.2617889148563804,0.0,0.0,0.0,0.7039937138231058
53,2012-01-01,0.4590335003555729,0.570737577815502,0.8346769396388792,0.4590335003555729,0.4590335003555729,0.2429876673705474,0.2429876673705474,0.2429876673705474,0.2429876673705474,0.2429876673705474,0.2429876673705474,0.0,0.0,0.0,0.7020211677261203
54,2013-01-01,0.4759083077756225,0.6217524180230127,0.8916222548448227,0.4759083077756225,0.4759083077756225,0.2722960469130716,0.2722960469130716,0.2722960469130716,0.2722960469130716,0.2722960469130716,0.2722960469130716,0.0,0.0,0.0,0.7482043546886941
55,2014-01-01,0.49273700916446983,0.6335880561606487,0.8908907462518184,0.49273700916446983,0.49273700916446983,0.27156173999998034,0.27156173999998034,0.27156173999998034,0.27156173999998034,0.27156173999998034,0.27156173999998034,0.0,0.0,0.0,0.7642987491644502
56,2015-01-01,0.5095657105533173,0.6342264472213849,0.8967589999716953,0.5095657105533173,0.5095657105533173,0.2617889148563813,0.2617889148563813,0.2617889148563813,0.2617889148563813,0.2617889148563813,0.2617889148563813,0.0,0.0,0.0,0.7713546254096986
57,2016-01-01,0.5263944119421647,0.6377192938664541,0.9030927778321751,0.5263944119421647,0.5263944119421647,0.24298766737055555,0.24298766737055555,0.24298766737055555,0.24298766737055555,0.24298766737055555,0.24298766737055555,0.0,0.0,0.0,0.7693820793127203
58,2017-01-01,0.5432692193622143,0.687267448053485,0.9471998867664561,0.5432692193622143,0.5432692193622143,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.2722960469130942,0.0,0.0,0.0,0.8155652662753086
59,2018-01-01,0.5600979207510616,0.693914837049744,0.9630832659747212,0.5600979207510616,0.5600979207510616,0.2715617399999894,0.2715617399999894,0.2715617399999894,0.2715617399999894,0.2715617399999894,0.2715617399999894,0.0,0.0,0.0,0.8316596607510509
60,2019-01-01,0.5769266221399092,0.7095379317364586,0.9674459174204598,0.5769266221399092,0.5769266221399092,0.26178891485636496,0.26178891485636496,0.26178891485636496,0.26178891485636496,0.26178891485636496,0.26178891485636496,0.0,0.0,0.0,0.8387155369962742
61,2020-01-01,0.5937553235287563,0.708591365116841,0.9637057469602173,0.5937553235287563,0.5937553235287563,0.24298766737059724,0.24298766737059724,0.24298766737059724,0.24298766737059724,0.24298766737059724,0.24298766737059724,0.0,0.0,0.0,0.8367429908993536
62,2021-01-01,0.610630130948806,0.7535427091147908,1.0151067167599173,0.610630130948806,0.610630130948806,0.27229604691312775,0.27229604691312775,0.27229604691312775,0.27229604691312775,0.27229604691312775,0.27229604691312775,0.0,0.0,0.0,0.8829261778619337
63,2021-12-31,0.6274127263064511,0.6733109747556318,0.9307284168790003,0.6274116098418627,0.6274137330289953,0.17841940703487338,0.17841940703487338,0.17841940703487338,0.17841940703487338,0.17841940703487338,0.17841940703487338,0.0,0.0,0.0,0.8058321333413244
64,2022-12-31,0.6442414276952984,0.6535224757331023,0.912200104255909,0.6442376887708788,0.6442450691598922,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.0,0.0,0.0,0.7769929856481144
65,2023-12-31,0.661070129084146,0.6116155375030462,0.8714984199266733,0.6610618552077134,0.6610777988547412,0.07825345468447206,0.07825345468447206,0.07825345468447206,0.07825345468447206,0.07825345468447206,0.07825345468447206,0.0,0.0,0.0,0.7393235837686181
66,2024-12-31,0.6779449365041955,0.7537869541445333,1.0165184011577109,0.6779324098416856,0.6779574951088073,0.215183925020536,0.215183925020536,0.215183925020536,0.215183925020536,0.215183925020536,0.215183925020536,0.0,0.0,0.0,0.8931288615247315
67,2025-12-31,0.6947736378930428,0.7495899991511704,0.9980244334082117,0.6947557585161098,0.6947919281807848,0.1784194070351334,0.1784194070351334,0.1784194070351334,0.1784194070351334,0.1784194070351334,0.1784194070351334,0.0,0.0,0.0,0.8731930449281762
68,2026-12-31,0.7116023392818904,0.7291740235322991,0.9621333947126126,0.7115782254258713,0.7116279439671016,0.13275155795291294,0.13275155795291294,0.13275155795291294,0.13275155795291294,0.13275155795291294,0.13275155795291294,0.0,0.0,0.0,0.8443538972348034
69,2027-12-31,0.7284310406707377,0.6742396973269338,0.9469779064425489,0.7283991429153174,0.7284632180098217,0.07825345468428635,0.07825345468428635,0.07825345468428635,0.07825345468428635,0.07825345468428635,0.07825345468428635,0.0,0.0,0.0,0.8066844953550241
70,2028-12-31,0.7453058480907873,0.827456343167837,1.0831276563442636,0.7452666810168092,0.7453444169086165,0.21518392502050973,0.21518392502050973,0.21518392502050973,0.21518392502050973,0.21518392502050973,0.21518392502050973,0.0,0.0,0.0,0.960489773111297
71,2029-12-31,0.7621345494796349,0.819112749606422,1.0646950023538837,0.7620875092390301,0.762182442931595,0.17841940703474385,0.17841940703474385,0.17841940703474385,0.17841940703474385,0.17841940703474385,0.17841940703474385,0.0,0.0,0.0,0.9405539565143788
72,2030-12-31,0.778963250868482,0.7786432101572582,1.0395305618974484,0.7789066673205914,0.7790197145079439,0.132751557953394,0.132751557953394,0.132751557953394,0.132751557953394,0.132751557953394,0.132751557953394,0.0,0.0,0.0,0.9117148088218759
73,2031-12-31,0.7957919522573295,0.7407770034800382,1.0043305037920667,0.795725326530745,0.7958575895213398,0.07825345468529829,0.07825345468529829,0.07825345468529829,0.07825345468529829,0.07825345468529829,0.07825345468529829,0.0,0.0,0.0,0.8740454069426278
74,2032-12-31,0.8126667596773793,0.90120496621035,1.1604042293701355,0.8125901426591643,0.8127406849671875,0.21518392502078332,0.21518392502078332,0.21518392502078332,0.21518392502078332,0.21518392502078332,0.21518392502078332,0.0,0.0,0.0,1.0278506846981625
75,2033-12-31,0.8294954610662266,0.8759318489425102,1.1382986103938784,0.82940942654546,0.8295772714819742,0.1784194070358654,0.1784194070358654,0.1784194070358654,0.1784194070358654,0.1784194070358654,0.1784194070358654,0.0,0.0,0.0,1.007914868102092
76,2034-12-31,0.8463241624550739,0.8483267981268238,1.1106054850462104,0.846227878722424,0.8464195505964632,0.13275155795335414,0.13275155795335414,0.13275155795335414,0.13275155795335414,0.13275155795335414,0.13275155795335414,0.0,0.0,0.0,0.979075720408428
77,2035-12-31,0.8631528638439212,0.8049777974437311,1.0640443844614003,0.8630438871073236,0.8632598275777635,0.07825345468511076,0.07825345468511076,0.07825345468511076,0.07825345468511076,0.07825345468511076,0.07825345468511076,0.0,0.0,0.0,0.941406318529032
78,2036-12-31,0.8800276712639711,0.9701419769370553,1.224826980202923,0.8799062458634038,0.8801480919501738,0.21518392502079692,0.21518392502079692,0.21518392502079692,0.21518392502079692,0.21518392502079692,0.21518392502079692,0.0,0.0,0.0,1.095211596284768
79,2037-12-31,0.8968563726528184,0.9425878545606133,1.2047032769452106,0.896725695589814,0.8969887278904669,0.17841940703562895,0.17841940703562895,0.17841940703562895,0.17841940703562895,0.17841940703562895,0.17841940703562895,0.0,0.0,0.0,1.0752757796884473
80,2038-12-31,0.9136850740416657,0.9043831436254015,1.179194916052171,0.9135399980271507,0.9138295418629513,0.13275155795260854,0.13275155795260854,0.13275155795260854,0.13275155795260854,0.13275155795260854,0.13275155795260854,0.0,0.0,0.0,1.0464366319942742
81,2039-12-31,0.930513775430513,0.872189663419496,1.1301219393467727,0.9303561176122278,0.9306703254274975,0.07825345468450831,0.07825345468450831,0.07825345468450831,0.07825345468450831,0.07825345468450831,0.07825345468450831,0.0,0.0,0.0,1.0087672301150212
82,2040-12-31,0.9473885828505626,1.0307249266239953,1.2987115876646256,0.9472241504903354,0.9475598874129357,0.2151839250205677,0.2151839250205677,0.2151839250205677,0.2151839250205677,0.2151839250205677,0.2151839250205677,0.0,0.0,0.0,1.1625725078711304
83,2041-12-31,0.9642172842394101,1.0158272933824688,1.284148205280735,0.9640380355231425,0.9644031796132875,0.17841940703483444,0.17841940703483444,0.17841940703483444,0.17841940703483444,0.17841940703483444,0.17841940703483444,0.0,0.0,0.0,1.1426366912742445
